Grayscale intensity in dB


TIC Param Data,
,MGrad.:,MGT:,Grad.:,ArT:,TtoP:,PI:,TWH:,TWR:,AUC:,WiAUC:,WoAUC:,
,			,,,,,,,,,         5.81667,-1.80000e+01,
,			,,,,,,,,,         5.81833,-1.80000e+01,
,			,,,,,,,,,         5.82000,-1.80000e+01,
,			,,,,,,,,,         5.82167,-1.70000e+01,
,			,,,,,,,,,         5.82333,-1.70000e+01,
,			,,,,,,,,,         5.82500,-1.70000e+01,
,			,,,,,,,,,         5.82667,-1.60000e+01,
,			,,,,,,,,,         5.82833,-1.60000e+01,
,			,,,,,,,,,         5.83000,-1.50000e+01,
,			,,,,,,,,,         5.83167,-1.50000e+01,
,			,,,,,,,,,         5.83333,-1.40000e+01,
,			,,,,,,,,,         5.83500,-1.40000e+01,
,			,,,,,,,,,         5.83667,-1.30000e+01,
,			,,,,,,,,,         5.83833,-1.30000e+01,
,			,,,,,,,,,         5.84000,-1.30000e+01,
,			,,,,,,,,,         5.84167,-1.30000e+01,
,			,,,,,,,,,         5.84333,-1.40000e+01,
,			,,,,,,,,,         5.84500,-1.40000e+01,
,			,,,,,,,,,         5.84667,-1.40000e+01,
,			,,,,,,,,,         5.84833,-1.40000e+01,
,			,,,,,,,,,         5.85000,-1.50000e+01,
,			,,,,,,,,,         5.85167,-1.50000e+01,
,			,,,,,,,,,         5.85333,-1.50000e+01,
,			,,,,,,,,,         5.85500,-1.50000e+01,
,			,,,,,,,,,         5.85667,-1.60000e+01,
,			,,,,,,,,,         5.85833,-1.60000e+01,
,			,,,,,,,,,         5.86000,-1.60000e+01,
,			,,,,,,,,,         5.86167,-1.60000e+01,
,			,,,,,,,,,         5.86333,-1.60000e+01,
,			,,,,,,,,,         5.86500,-1.60000e+01,
,			,,,,,,,,,         5.86667,-1.60000e+01,
,			,,,,,,,,,         5.86833,-1.60000e+01,
,			,,,,,,,,,         5.87000,-1.60000e+01,
,			,,,,,,,,,         5.87167,-1.60000e+01,
,			,,,,,,,,,         5.87333,-1.60000e+01,
,			,,,,,,,,,         5.87500,-1.60000e+01,
,			,,,,,,,,,         5.87667,-1.60000e+01,
,			,,,,,,,,,         5.87833,-1.60000e+01,
,			,,,,,,,,,         5.88000,-1.60000e+01,
,			,,,,,,,,,         5.88167,-1.60000e+01,
,			,,,,,,,,,         5.88333,-1.60000e+01,
,			,,,,,,,,,         5.88500,-1.60000e+01,
,			,,,,,,,,,         5.88667,-1.50000e+01,
,			,,,,,,,,,         5.88833,-1.50000e+01,
,			,,,,,,,,,         5.89000,-1.50000e+01,
,			,,,,,,,,,         5.89167,-1.50000e+01,
,			,,,,,,,,,         5.89333,-1.50000e+01,
,			,,,,,,,,,         5.89500,-1.50000e+01,
,			,,,,,,,,,         5.89667,-1.50000e+01,
,			,,,,,,,,,         5.89833,-1.40000e+01,
,			,,,,,,,,,         5.90000,-1.40000e+01,
,			,,,,,,,,,         5.90167,-1.40000e+01,
,			,,,,,,,,,         5.90333,-1.40000e+01,
,			,,,,,,,,,         5.90500,-1.40000e+01,
,			,,,,,,,,,         5.90667,-1.30000e+01,
,			,,,,,,,,,         5.90833,-1.30000e+01,
,			,,,,,,,,,         5.91000,-1.20000e+01,
,			,,,,,,,,,         5.91167,-1.20000e+01,
,			,,,,,,,,,         5.91333,-1.10000e+01,
,			,,,,,,,,,         5.91500,-1.10000e+01,
,			,,,,,,,,,         5.91667,-1.10000e+01,
,			,,,,,,,,,         5.91833,-1.20000e+01,
,			,,,,,,,,,         5.92000,-1.30000e+01,
,			,,,,,,,,,         5.92167,-1.50000e+01,
,			,,,,,,,,,         5.92333,-1.90000e+01,
,			,,,,,,,,,         5.92500,-2.40000e+01,
,			,,,,,,,,,         5.92667,-3.10000e+01,
,			,,,,,,,,,         5.92833,-3.90000e+01,
,			,,,,,,,,,         5.93000,-4.90000e+01,
,			,,,,,,,,,         5.93167,-5.80000e+01,
,			,,,,,,,,,         5.93333,-6.70000e+01,
,			,,,,,,,,,         5.93500,-7.20000e+01,
,			,,,,,,,,,         5.93667,-7.50000e+01,
,			,,,,,,,,,         5.93833,-7.50000e+01,
,			,,,,,,,,,         5.94000,-7.10000e+01,
,			,,,,,,,,,         5.94167,-6.40000e+01,
,			,,,,,,,,,         5.94333,-5.40000e+01,
,			,,,,,,,,,         5.94500,-4.20000e+01,
,			,,,,,,,,,         5.94667,-2.80000e+01,
,			,,,,,,,,,         5.94833,-1.30000e+01,
,			,,,,,,,,,         5.95000,3.00000e+00,
,			,,,,,,,,,         5.95167,1.80000e+01,
,			,,,,,,,,,         5.95333,3.20000e+01,
,			,,,,,,,,,         5.95500,4.30000e+01,
,			,,,,,,,,,         5.95667,5.00000e+01,
,			,,,,,,,,,         5.95833,5.30000e+01,
,			,,,,,,,,,         5.96000,5.40000e+01,
,			,,,,,,,,,         5.96167,5.10000e+01,
,			,,,,,,,,,         5.96333,4.70000e+01,
,			,,,,,,,,,         5.96500,4.10000e+01,
,			,,,,,,,,,         5.96667,3.50000e+01,
,			,,,,,,,,,         5.96833,2.80000e+01,
,			,,,,,,,,,         5.97000,2.10000e+01,
,			,,,,,,,,,         5.97167,1.50000e+01,
,			,,,,,,,,,         5.97333,9.00000e+00,
,			,,,,,,,,,         5.97500,3.00000e+00,
,			,,,,,,,,,         5.97667,-2.00000e+00,
,			,,,,,,,,,         5.97833,-6.00000e+00,
,			,,,,,,,,,         5.98000,-1.00000e+01,
,			,,,,,,,,,         5.98167,-1.30000e+01,
,			,,,,,,,,,         5.98333,-1.50000e+01,
,			,,,,,,,,,         5.98500,-1.70000e+01,
,			,,,,,,,,,         5.98667,-1.90000e+01,
,			,,,,,,,,,         5.98833,-2.00000e+01,
,			,,,,,,,,,         5.99000,-2.10000e+01,
,			,,,,,,,,,         5.99167,-2.10000e+01,
,			,,,,,,,,,         5.99333,-2.20000e+01,
,			,,,,,,,,,         5.99500,-2.20000e+01,
,			,,,,,,,,,         5.99667,-2.20000e+01,
,			,,,,,,,,,         5.99833,-2.20000e+01,
,			,,,,,,,,,         6.00000,-2.20000e+01,
,			,,,,,,,,,         6.00167,-2.30000e+01,
,			,,,,,,,,,         6.00333,-2.30000e+01,
,			,,,,,,,,,         6.00500,-2.30000e+01,
,			,,,,,,,,,         6.00667,-2.30000e+01,
,			,,,,,,,,,         6.00833,-2.30000e+01,
,			,,,,,,,,,         6.01000,-2.30000e+01,
,			,,,,,,,,,         6.01167,-2.30000e+01,
,			,,,,,,,,,         6.01333,-2.30000e+01,
,			,,,,,,,,,         6.01500,-2.30000e+01,
,			,,,,,,,,,         6.01667,-2.30000e+01,
,			,,,,,,,,,         6.01833,-2.30000e+01,
,			,,,,,,,,,         6.02000,-2.20000e+01,
,			,,,,,,,,,         6.02167,-2.20000e+01,
,			,,,,,,,,,         6.02333,-2.20000e+01,
,			,,,,,,,,,         6.02500,-2.10000e+01,
,			,,,,,,,,,         6.02667,-2.10000e+01,
,			,,,,,,,,,         6.02833,-2.00000e+01,
,			,,,,,,,,,         6.03000,-2.00000e+01,
,			,,,,,,,,,         6.03167,-1.90000e+01,
,			,,,,,,,,,         6.03333,-1.80000e+01,
,			,,,,,,,,,         6.03500,-1.80000e+01,
,			,,,,,,,,,         6.03667,-1.70000e+01,
,			,,,,,,,,,         6.03833,-1.70000e+01,
,			,,,,,,,,,         6.04000,-1.60000e+01,
,			,,,,,,,,,         6.04167,-1.50000e+01,
,			,,,,,,,,,         6.04333,-1.50000e+01,
,			,,,,,,,,,         6.04500,-1.40000e+01,
,			,,,,,,,,,         6.04667,-1.40000e+01,
,			,,,,,,,,,         6.04833,-1.30000e+01,
,			,,,,,,,,,         6.05000,-1.20000e+01,
,			,,,,,,,,,         6.05167,-1.10000e+01,
,			,,,,,,,,,         6.05333,-1.00000e+01,
,			,,,,,,,,,         6.05500,-1.00000e+01,
,			,,,,,,,,,         6.05667,-9.00000e+00,
,			,,,,,,,,,         6.05833,-9.00000e+00,
,			,,,,,,,,,         6.06000,-8.00000e+00,
,			,,,,,,,,,         6.06167,-8.00000e+00,
,			,,,,,,,,,         6.06333,-7.00000e+00,
,			,,,,,,,,,         6.06500,-7.00000e+00,
,			,,,,,,,,,         6.06667,-6.00000e+00,
,			,,,,,,,,,         6.06833,-5.00000e+00,
,			,,,,,,,,,         6.07000,-4.00000e+00,
,			,,,,,,,,,         6.07167,-3.00000e+00,
,			,,,,,,,,,         6.07333,-2.00000e+00,
,			,,,,,,,,,         6.07500,-1.00000e+00,
,			,,,,,,,,,         6.07667,0.00000e+00,
,			,,,,,,,,,         6.07833,1.00000e+00,
,			,,,,,,,,,         6.08000,2.00000e+00,
,			,,,,,,,,,         6.08167,3.00000e+00,
,			,,,,,,,,,         6.08333,4.00000e+00,
,			,,,,,,,,,         6.08500,4.00000e+00,
,			,,,,,,,,,         6.08667,5.00000e+00,
,			,,,,,,,,,         6.08833,5.00000e+00,
,			,,,,,,,,,         6.09000,6.00000e+00,
,			,,,,,,,,,         6.09167,6.00000e+00,
,			,,,,,,,,,         6.09333,6.00000e+00,
,			,,,,,,,,,         6.09500,6.00000e+00,
,			,,,,,,,,,         6.09667,6.00000e+00,
,			,,,,,,,,,         6.09833,5.00000e+00,
,			,,,,,,,,,         6.10000,5.00000e+00,
,			,,,,,,,,,         6.10167,4.00000e+00,
,			,,,,,,,,,         6.10333,4.00000e+00,
,			,,,,,,,,,         6.10500,3.00000e+00,
,			,,,,,,,,,         6.10667,2.00000e+00,
,			,,,,,,,,,         6.10833,1.00000e+00,
,			,,,,,,,,,         6.11000,0.00000e+00,
,			,,,,,,,,,         6.11167,-1.00000e+00,
,			,,,,,,,,,         6.11333,-3.00000e+00,
,			,,,,,,,,,         6.11500,-4.00000e+00,
,			,,,,,,,,,         6.11667,-6.00000e+00,
,			,,,,,,,,,         6.11833,-7.00000e+00,
,			,,,,,,,,,         6.12000,-9.00000e+00,
,			,,,,,,,,,         6.12167,-1.00000e+01,
,			,,,,,,,,,         6.12333,-1.10000e+01,
,			,,,,,,,,,         6.12500,-1.30000e+01,
,			,,,,,,,,,         6.12667,-1.30000e+01,
,			,,,,,,,,,         6.12833,-1.40000e+01,
,			,,,,,,,,,         6.13000,-1.50000e+01,
,			,,,,,,,,,         6.13167,-1.50000e+01,
,			,,,,,,,,,         6.13333,-1.50000e+01,
,			,,,,,,,,,         6.13500,-1.40000e+01,
,			,,,,,,,,,         6.13667,-1.30000e+01,
,			,,,,,,,,,         6.13833,-1.20000e+01,
,			,,,,,,,,,         6.14000,-1.10000e+01,
,			,,,,,,,,,         6.14167,-9.00000e+00,
,			,,,,,,,,,         6.14333,-7.00000e+00,
,			,,,,,,,,,         6.14500,-5.00000e+00,
,			,,,,,,,,,         6.14667,-3.00000e+00,
,			,,,,,,,,,         6.14833,-1.00000e+00,
,			,,,,,,,,,         6.15000,2.00000e+00,
,			,,,,,,,,,         6.15167,4.00000e+00,
,			,,,,,,,,,         6.15333,7.00000e+00,
,			,,,,,,,,,         6.15500,1.00000e+01,
,			,,,,,,,,,         6.15667,1.20000e+01,
,			,,,,,,,,,         6.15833,1.50000e+01,
,			,,,,,,,,,         6.16000,1.70000e+01,
,			,,,,,,,,,         6.16167,1.90000e+01,
,			,,,,,,,,,         6.16333,2.10000e+01,
,			,,,,,,,,,         6.16500,2.30000e+01,
,			,,,,,,,,,         6.16667,2.40000e+01,
,			,,,,,,,,,         6.16833,2.50000e+01,
,			,,,,,,,,,         6.17000,2.50000e+01,
,			,,,,,,,,,         6.17167,2.50000e+01,
,			,,,,,,,,,         6.17333,2.50000e+01,
,			,,,,,,,,,         6.17500,2.50000e+01,
,			,,,,,,,,,         6.17667,2.40000e+01,
,			,,,,,,,,,         6.17833,2.30000e+01,
,			,,,,,,,,,         6.18000,2.20000e+01,
,			,,,,,,,,,         6.18167,2.10000e+01,
,			,,,,,,,,,         6.18333,1.90000e+01,
,			,,,,,,,,,         6.18500,1.80000e+01,
,			,,,,,,,,,         6.18667,1.70000e+01,
,			,,,,,,,,,         6.18833,1.60000e+01,
,			,,,,,,,,,         6.19000,1.50000e+01,
,			,,,,,,,,,         6.19167,1.50000e+01,
,			,,,,,,,,,         6.19333,1.40000e+01,
,			,,,,,,,,,         6.19500,1.40000e+01,
,			,,,,,,,,,         6.19667,1.30000e+01,
,			,,,,,,,,,         6.19833,1.30000e+01,
,			,,,,,,,,,         6.20000,1.30000e+01,
,			,,,,,,,,,         6.20167,1.30000e+01,
,			,,,,,,,,,         6.20333,1.30000e+01,
,			,,,,,,,,,         6.20500,1.30000e+01,
,			,,,,,,,,,         6.20667,1.40000e+01,
,			,,,,,,,,,         6.20833,1.40000e+01,
,			,,,,,,,,,         6.21000,1.50000e+01,
,			,,,,,,,,,         6.21167,1.50000e+01,
,			,,,,,,,,,         6.21333,1.60000e+01,
,			,,,,,,,,,         6.21500,1.60000e+01,
,			,,,,,,,,,         6.21667,1.70000e+01,
,			,,,,,,,,,         6.21833,1.70000e+01,
,			,,,,,,,,,         6.22000,1.70000e+01,
,			,,,,,,,,,         6.22167,1.80000e+01,
,			,,,,,,,,,         6.22333,1.80000e+01,
,			,,,,,,,,,         6.22500,1.80000e+01,
,			,,,,,,,,,         6.22667,1.90000e+01,
,			,,,,,,,,,         6.22833,1.90000e+01,
,			,,,,,,,,,         6.23000,1.90000e+01,
,			,,,,,,,,,         6.23167,1.90000e+01,
,			,,,,,,,,,         6.23333,2.00000e+01,
,			,,,,,,,,,         6.23500,2.00000e+01,
,			,,,,,,,,,         6.23667,2.10000e+01,
,			,,,,,,,,,         6.23833,2.10000e+01,
,			,,,,,,,,,         6.24000,2.10000e+01,
,			,,,,,,,,,         6.24167,2.20000e+01,
,			,,,,,,,,,         6.24333,2.20000e+01,
,			,,,,,,,,,         6.24500,2.30000e+01,
,			,,,,,,,,,         6.24667,2.30000e+01,
,			,,,,,,,,,         6.24833,2.40000e+01,
,			,,,,,,,,,         6.25000,2.40000e+01,
,			,,,,,,,,,         6.25167,2.50000e+01,
,			,,,,,,,,,         6.25333,2.50000e+01,
,			,,,,,,,,,         6.25500,2.60000e+01,
,			,,,,,,,,,         6.25667,2.60000e+01,
,			,,,,,,,,,         6.25833,2.70000e+01,
,			,,,,,,,,,         6.26000,2.70000e+01,
,			,,,,,,,,,         6.26167,2.80000e+01,
,			,,,,,,,,,         6.26333,2.80000e+01,
,			,,,,,,,,,         6.26500,2.90000e+01,
,			,,,,,,,,,         6.26667,2.90000e+01,
,			,,,,,,,,,         6.26833,3.00000e+01,
,			,,,,,,,,,         6.27000,3.10000e+01,
,			,,,,,,,,,         6.27167,3.20000e+01,
,			,,,,,,,,,         6.27333,3.20000e+01,
,			,,,,,,,,,         6.27500,3.30000e+01,
,			,,,,,,,,,         6.27667,3.40000e+01,
,			,,,,,,,,,         6.27833,3.50000e+01,
,			,,,,,,,,,         6.28000,3.60000e+01,
,			,,,,,,,,,         6.28167,3.60000e+01,
,			,,,,,,,,,         6.28333,3.70000e+01,
,			,,,,,,,,,         6.28500,3.80000e+01,
,			,,,,,,,,,         6.28667,3.90000e+01,
,			,,,,,,,,,         6.28833,4.00000e+01,
,			,,,,,,,,,         6.29000,4.10000e+01,
,			,,,,,,,,,         6.29167,4.20000e+01,
,			,,,,,,,,,         6.29333,4.30000e+01,
,			,,,,,,,,,         6.29500,4.40000e+01,
,			,,,,,,,,,         6.29667,4.40000e+01,
,			,,,,,,,,,         6.29833,4.50000e+01,
,			,,,,,,,,,         6.30000,4.50000e+01,
,			,,,,,,,,,         6.30167,4.60000e+01,
,			,,,,,,,,,         6.30333,4.60000e+01,
,			,,,,,,,,,         6.30500,4.60000e+01,
,			,,,,,,,,,         6.30667,4.60000e+01,
,			,,,,,,,,,         6.30833,4.60000e+01,
,			,,,,,,,,,         6.31000,4.50000e+01,
,			,,,,,,,,,         6.31167,4.40000e+01,
,			,,,,,,,,,         6.31333,4.20000e+01,
,			,,,,,,,,,         6.31500,3.80000e+01,
,			,,,,,,,,,         6.31667,3.40000e+01,
,			,,,,,,,,,         6.31833,2.80000e+01,
,			,,,,,,,,,         6.32000,2.00000e+01,
,			,,,,,,,,,         6.32167,1.00000e+01,
,			,,,,,,,,,         6.32333,-1.00000e+00,
,			,,,,,,,,,         6.32500,-1.10000e+01,
,			,,,,,,,,,         6.32667,-2.10000e+01,
,			,,,,,,,,,         6.32833,-2.90000e+01,
,			,,,,,,,,,         6.33000,-3.40000e+01,
,			,,,,,,,,,         6.33167,-3.50000e+01,
,			,,,,,,,,,         6.33333,-3.30000e+01,
,			,,,,,,,,,         6.33500,-2.80000e+01,
,			,,,,,,,,,         6.33667,-2.00000e+01,
,			,,,,,,,,,         6.33833,-9.00000e+00,
,			,,,,,,,,,         6.34000,3.00000e+00,
,			,,,,,,,,,         6.34167,1.70000e+01,
,			,,,,,,,,,         6.34333,3.20000e+01,
,			,,,,,,,,,         6.34500,4.70000e+01,
,			,,,,,,,,,         6.34667,6.00000e+01,
,			,,,,,,,,,         6.34833,7.10000e+01,
,			,,,,,,,,,         6.35000,7.80000e+01,
,			,,,,,,,,,         6.35167,8.20000e+01,
,			,,,,,,,,,         6.35333,8.30000e+01,
,			,,,,,,,,,         6.35500,8.10000e+01,
,			,,,,,,,,,         6.35667,7.60000e+01,
,			,,,,,,,,,         6.35833,7.10000e+01,
,			,,,,,,,,,         6.36000,6.40000e+01,
,			,,,,,,,,,         6.36167,5.80000e+01,
,			,,,,,,,,,         6.36333,5.10000e+01,
,			,,,,,,,,,         6.36500,4.40000e+01,
,			,,,,,,,,,         6.36667,3.80000e+01,
,			,,,,,,,,,         6.36833,3.20000e+01,
,			,,,,,,,,,         6.37000,2.70000e+01,
,			,,,,,,,,,         6.37167,2.20000e+01,
,			,,,,,,,,,         6.37333,1.80000e+01,
,			,,,,,,,,,         6.37500,1.50000e+01,
,			,,,,,,,,,         6.37667,1.20000e+01,
,			,,,,,,,,,         6.37833,1.00000e+01,
,			,,,,,,,,,         6.38000,9.00000e+00,
,			,,,,,,,,,         6.38167,8.00000e+00,
,			,,,,,,,,,         6.38333,7.00000e+00,
,			,,,,,,,,,         6.38500,7.00000e+00,
,			,,,,,,,,,         6.38667,7.00000e+00,
,			,,,,,,,,,         6.38833,7.00000e+00,
,			,,,,,,,,,         6.39000,7.00000e+00,
,			,,,,,,,,,         6.39167,7.00000e+00,
,			,,,,,,,,,         6.39333,7.00000e+00,
,			,,,,,,,,,         6.39500,8.00000e+00,
,			,,,,,,,,,         6.39667,8.00000e+00,
,			,,,,,,,,,         6.39833,8.00000e+00,
,			,,,,,,,,,         6.40000,9.00000e+00,
,			,,,,,,,,,         6.40167,9.00000e+00,
,			,,,,,,,,,         6.40333,9.00000e+00,
,			,,,,,,,,,         6.40500,9.00000e+00,
,			,,,,,,,,,         6.40667,9.00000e+00,
,			,,,,,,,,,         6.40833,9.00000e+00,
,			,,,,,,,,,         6.41000,9.00000e+00,
,			,,,,,,,,,         6.41167,9.00000e+00,
,			,,,,,,,,,         6.41333,9.00000e+00,
,			,,,,,,,,,         6.41500,9.00000e+00,
,			,,,,,,,,,         6.41667,9.00000e+00,
,			,,,,,,,,,         6.41833,9.00000e+00,
,			,,,,,,,,,         6.42000,9.00000e+00,
,			,,,,,,,,,         6.42167,8.00000e+00,
,			,,,,,,,,,         6.42333,8.00000e+00,
,			,,,,,,,,,         6.42500,8.00000e+00,
,			,,,,,,,,,         6.42667,8.00000e+00,
,			,,,,,,,,,         6.42833,7.00000e+00,
,			,,,,,,,,,         6.43000,7.00000e+00,
,			,,,,,,,,,         6.43167,7.00000e+00,
,			,,,,,,,,,         6.43333,7.00000e+00,
,			,,,,,,,,,         6.43500,7.00000e+00,
,			,,,,,,,,,         6.43667,7.00000e+00,
,			,,,,,,,,,         6.43833,8.00000e+00,
,			,,,,,,,,,         6.44000,8.00000e+00,
,			,,,,,,,,,         6.44167,8.00000e+00,
,			,,,,,,,,,         6.44333,8.00000e+00,
,			,,,,,,,,,         6.44500,9.00000e+00,
,			,,,,,,,,,         6.44667,9.00000e+00,
,			,,,,,,,,,         6.44833,1.00000e+01,
,			,,,,,,,,,         6.45000,1.10000e+01,
,			,,,,,,,,,         6.45167,1.10000e+01,
,			,,,,,,,,,         6.45333,1.20000e+01,
,			,,,,,,,,,         6.45500,1.30000e+01,
,			,,,,,,,,,         6.45667,1.30000e+01,
,			,,,,,,,,,         6.45833,1.40000e+01,
,			,,,,,,,,,         6.46000,1.50000e+01,
,			,,,,,,,,,         6.46167,1.50000e+01,
,			,,,,,,,,,         6.46333,1.60000e+01,
,			,,,,,,,,,         6.46500,1.70000e+01,
,			,,,,,,,,,         6.46667,1.70000e+01,
,			,,,,,,,,,         6.46833,1.80000e+01,
,			,,,,,,,,,         6.47000,1.90000e+01,
,			,,,,,,,,,         6.47167,1.90000e+01,
,			,,,,,,,,,         6.47333,2.00000e+01,
,			,,,,,,,,,         6.47500,2.00000e+01,
,			,,,,,,,,,         6.47667,2.10000e+01,
,			,,,,,,,,,         6.47833,2.10000e+01,
,			,,,,,,,,,         6.48000,2.10000e+01,
,			,,,,,,,,,         6.48167,2.20000e+01,
,			,,,,,,,,,         6.48333,2.20000e+01,
,			,,,,,,,,,         6.48500,2.20000e+01,
,			,,,,,,,,,         6.48667,2.20000e+01,
,			,,,,,,,,,         6.48833,2.20000e+01,
,			,,,,,,,,,         6.49000,2.20000e+01,
,			,,,,,,,,,         6.49167,2.10000e+01,
,			,,,,,,,,,         6.49333,2.10000e+01,
,			,,,,,,,,,         6.49500,2.10000e+01,
,			,,,,,,,,,         6.49667,2.10000e+01,
,			,,,,,,,,,         6.49833,2.00000e+01,
,			,,,,,,,,,         6.50000,2.00000e+01,
,			,,,,,,,,,         6.50167,1.90000e+01,
,			,,,,,,,,,         6.50333,1.80000e+01,
,			,,,,,,,,,         6.50500,1.70000e+01,
,			,,,,,,,,,         6.50667,1.60000e+01,
,			,,,,,,,,,         6.50833,1.50000e+01,
,			,,,,,,,,,         6.51000,1.40000e+01,
,			,,,,,,,,,         6.51167,1.20000e+01,
,			,,,,,,,,,         6.51333,1.10000e+01,
,			,,,,,,,,,         6.51500,9.00000e+00,
,			,,,,,,,,,         6.51667,7.00000e+00,
,			,,,,,,,,,         6.51833,6.00000e+00,
,			,,,,,,,,,         6.52000,4.00000e+00,
,			,,,,,,,,,         6.52167,2.00000e+00,
,			,,,,,,,,,         6.52333,0.00000e+00,
,			,,,,,,,,,         6.52500,-1.00000e+00,
,			,,,,,,,,,         6.52667,-3.00000e+00,
,			,,,,,,,,,         6.52833,-4.00000e+00,
,			,,,,,,,,,         6.53000,-5.00000e+00,
,			,,,,,,,,,         6.53167,-6.00000e+00,
,			,,,,,,,,,         6.53333,-7.00000e+00,
,			,,,,,,,,,         6.53500,-8.00000e+00,
,			,,,,,,,,,         6.53667,-8.00000e+00,
,			,,,,,,,,,         6.53833,-9.00000e+00,
,			,,,,,,,,,         6.54000,-1.00000e+01,
,			,,,,,,,,,         6.54167,-1.00000e+01,
,			,,,,,,,,,         6.54333,-1.00000e+01,
,			,,,,,,,,,         6.54500,-1.10000e+01,
,			,,,,,,,,,         6.54667,-1.10000e+01,
,			,,,,,,,,,         6.54833,-1.10000e+01,
,			,,,,,,,,,         6.55000,-1.20000e+01,
,			,,,,,,,,,         6.55167,-1.20000e+01,
,			,,,,,,,,,         6.55333,-1.20000e+01,
,			,,,,,,,,,         6.55500,-1.20000e+01,
,			,,,,,,,,,         6.55667,-1.30000e+01,
,			,,,,,,,,,         6.55833,-1.30000e+01,
,			,,,,,,,,,         6.56000,-1.30000e+01,
,			,,,,,,,,,         6.56167,-1.30000e+01,
,			,,,,,,,,,         6.56333,-1.30000e+01,
,			,,,,,,,,,         6.56500,-1.30000e+01,
,			,,,,,,,,,         6.56667,-1.30000e+01,
,			,,,,,,,,,         6.56833,-1.30000e+01,
,			,,,,,,,,,         6.57000,-1.30000e+01,
,			,,,,,,,,,         6.57167,-1.20000e+01,
,			,,,,,,,,,         6.57333,-1.20000e+01,
,			,,,,,,,,,         6.57500,-1.20000e+01,
,			,,,,,,,,,         6.57667,-1.10000e+01,
,			,,,,,,,,,         6.57833,-1.10000e+01,
,			,,,,,,,,,         6.58000,-1.00000e+01,
,			,,,,,,,,,         6.58167,-9.00000e+00,
,			,,,,,,,,,         6.58333,-9.00000e+00,
,			,,,,,,,,,         6.58500,-8.00000e+00,
,			,,,,,,,,,         6.58667,-7.00000e+00,
,			,,,,,,,,,         6.58833,-6.00000e+00,
,			,,,,,,,,,         6.59000,-5.00000e+00,
,			,,,,,,,,,         6.59167,-5.00000e+00,
,			,,,,,,,,,         6.59333,-4.00000e+00,
,			,,,,,,,,,         6.59500,-3.00000e+00,
,			,,,,,,,,,         6.59667,-2.00000e+00,
,			,,,,,,,,,         6.59833,-1.00000e+00,
,			,,,,,,,,,         6.60000,-1.00000e+00,
,			,,,,,,,,,         6.60167,0.00000e+00,
,			,,,,,,,,,         6.60333,1.00000e+00,
,			,,,,,,,,,         6.60500,1.00000e+00,
,			,,,,,,,,,         6.60667,2.00000e+00,
,			,,,,,,,,,         6.60833,2.00000e+00,
,			,,,,,,,,,         6.61000,3.00000e+00,
,			,,,,,,,,,         6.61167,3.00000e+00,
,			,,,,,,,,,         6.61333,3.00000e+00,
,			,,,,,,,,,         6.61500,3.00000e+00,
,			,,,,,,,,,         6.61667,3.00000e+00,
,			,,,,,,,,,         6.61833,4.00000e+00,
,			,,,,,,,,,         6.62000,4.00000e+00,
,			,,,,,,,,,         6.62167,4.00000e+00,
,			,,,,,,,,,         6.62333,4.00000e+00,
,			,,,,,,,,,         6.62500,4.00000e+00,
,			,,,,,,,,,         6.62667,4.00000e+00,
,			,,,,,,,,,         6.62833,4.00000e+00,
,			,,,,,,,,,         6.63000,4.00000e+00,
,			,,,,,,,,,         6.63167,4.00000e+00,
,			,,,,,,,,,         6.63333,3.00000e+00,
,			,,,,,,,,,         6.63500,3.00000e+00,
,			,,,,,,,,,         6.63667,3.00000e+00,
,			,,,,,,,,,         6.63833,2.00000e+00,
,			,,,,,,,,,         6.64000,2.00000e+00,
,			,,,,,,,,,         6.64167,2.00000e+00,
,			,,,,,,,,,         6.64333,1.00000e+00,
,			,,,,,,,,,         6.64500,1.00000e+00,
,			,,,,,,,,,         6.64667,1.00000e+00,
,			,,,,,,,,,         6.64833,1.00000e+00,
,			,,,,,,,,,         6.65000,1.00000e+00,
,			,,,,,,,,,         6.65167,1.00000e+00,
,			,,,,,,,,,         6.65333,1.00000e+00,
,			,,,,,,,,,         6.65500,1.00000e+00,
,			,,,,,,,,,         6.65667,2.00000e+00,
,			,,,,,,,,,         6.65833,2.00000e+00,
,			,,,,,,,,,         6.66000,2.00000e+00,
,			,,,,,,,,,         6.66167,2.00000e+00,
,			,,,,,,,,,         6.66333,2.00000e+00,
,			,,,,,,,,,         6.66500,2.00000e+00,
,			,,,,,,,,,         6.66667,2.00000e+00,
,			,,,,,,,,,         6.66833,2.00000e+00,
,			,,,,,,,,,         6.67000,2.00000e+00,
,			,,,,,,,,,         6.67167,3.00000e+00,
,			,,,,,,,,,         6.67333,3.00000e+00,
,			,,,,,,,,,         6.67500,4.00000e+00,
,			,,,,,,,,,         6.67667,5.00000e+00,
,			,,,,,,,,,         6.67833,5.00000e+00,
,			,,,,,,,,,         6.68000,6.00000e+00,
,			,,,,,,,,,         6.68167,7.00000e+00,
,			,,,,,,,,,         6.68333,8.00000e+00,
,			,,,,,,,,,         6.68500,8.00000e+00,
,			,,,,,,,,,         6.68667,9.00000e+00,
,			,,,,,,,,,         6.68833,1.00000e+01,
,			,,,,,,,,,         6.69000,1.10000e+01,
,			,,,,,,,,,         6.69167,1.10000e+01,
